1118,"Apahida ","utca",,1,,1,,"XI."
1134,"Apály ","utca",,0,,0,,"XIII."
1033,"Apát ","utca",,0,,0,,"III."
1083,"Apáthy István ","utca",,0,,0,,"VIII."
1031,"Apátkút ","utca",,0,,0,,"III."
1025,"Apolka ","utca",,0,,0,,"II."
1158,"Apolló ","utca",,0,,0,,"XV."
1011,"Apor Péter ","utca",,0,,0,,"I."
1124,"Apor Vilmos ","tér",,0,,0,,"XII."
1152,"Aporháza ","utca",,0,,0,,"XV."
1023,"Apostol ","utca",,1,,17,,"II."
1023,"Apostol ","utca",,2,,16,,"II."
1025,"Apostol ","utca",,-3,,0,,"II."
1239,"Apostolhegy     ","dűlő",,0,,0,,"XXIII."
1174,"Apponyi ","utca",,0,,0,,"XVII."
1237,"Apró ","utca",,0,,0,,"XXIII."
1013,"Apród ","utca",,0,,0,,"I."
1188,"Ár ","utca",,0,,0,,"XVIII."
1028,"Arad ","utca",,0,,0,,"II."
1039,"Aradi ","utca",,0,,0,,"III."
1043,"Aradi ","utca",,0,,0,,"IV."
1062,"Aradi ","utca",,0,,0,,"VI."
1162,"Aradi ","utca",,0,,0,,"XVI."
1205,"Aradi ","utca",,0,,0,,"XX."
1212,"Aradi ","utca",,0,,0,,"XXI."
1223,"Aradi ","utca",,0,,0,,"XXII."
1213,"Aradi vértanúk","út(ja)",,0,,0,,"XXI."
1193,"Áram ","utca",,0,,0,,"XIX."
1022,"Aranka ","utca",,0,,0,,"II."
1039,"Arany ","utca",,0,,0,,"III."
1116,"Arany Dániel ","tér",,0,,0,,"XI."
1029,"Arany János ","tér",,0,,0,,"II."
1029,"Arany János ","utca",,0,,0,,"II."
1047,"Arany János ","utca",,0,,0,,"IV."
1051,"Arany János ","utca",,0,,0,,"V."
1152,"Arany János ","utca",,36,,52,,"XV."
1152,"Arany János ","utca",,39,,49,,"XV."
1153,"Arany János ","utca",,1,,37,,"XV."
1153,"Arany János ","utca",,2,,34,,"XV."
1154,"Arany János ","utca",,-3,,0,,"XV."
1165,"Arany János ","utca",,0,,0,,"XVI."
1174,"Arany János ","utca",,0,,0,,"XVII."
1188,"Arany János ","utca",,0,,0,,"XVIII."
1191,"Arany János ","utca",,0,,0,,"XIX."
1214,"Arany János ","utca",,0,,0,,"XXI."
1221,"Arany János ","út",,0,,0,,"XXII."
1239,"Arany János ","utca",,0,,0,,"XXIII."
1031,"Aranyalma ","utca",,0,,0,,"III."
1029,"Aranybulla ","utca",,0,,0,,"II."
1163,"Aranycsillag ","utca",,0,,0,,"XVI."
1184,"Aranyeső ","utca",,0,,0,,"XVIII."
1162,"Aranyfa ","utca",,0,,0,,"XVI."
1221,"Aranyfácán ","utca",,0,,0,,"XXII."
1224,"Aranyforint ","utca",,0,,0,,"XXII."
1165,"Aranyfürt ","utca",,0,,0,,"XVI."
1011,"Aranyhal ","utca",,0,,0,,"I."
1171,"Aranyhegy ","utca",,0,,0,,"XVII."
1031,"Aranyhegyi ","út",,0,,0,,"III."
1224,"Aranyhegyi ","utca",,0,,0,,"XXII."
1031,"Aranyhegyi     ","lejtő",,0,,0,,"III."
1238,"Aranykalász ","utca",,0,,0,,"XXIII."
1052,"Aranykéz ","utca",,0,,0,,"V."
1174,"Aranykoszorú","köz","Helikopter-lakópark",0,,0,,"XVII."
1172,"Aranykút ","utca",,0,,0,,"XVII."
1173,"Aranylúd","utca",,0,,0,,"XVII."
1031,"Aranyos ","utca",,0,,0,,"III."
1037,"Aranypatak ","utca",,0,,0,,"III."
1224,"Aranyvessző ","utca",,0,,0,,"XXII."
1098,"Aranyvirág     ","sétány",,0,,0,,"IX."
1037,"Aranyvölgy ","utca",,0,,0,,"III."
1138,"Arasz ","utca",,0,,0,,"XIII."
1117,"Árasztó ","utca",,0,,0,,"XI."
